,LUCA,Aves,Passeriformes,Tyrannidae,cell_ids,Dist.to.road_m,Elevation_m,MaxTemp_m,MeanTemp_m,MinTemp_m,Population_m,Precipitation_m,SolarRadiation_m,VaporPres_m,WindSp_m,Longitude,Latitude,wwf_mhtnum,wwf_mhtnam,covid,name,cov_id,tipos,geometry
1541,1.0,1.0,0.0,0.0,249714,2647.16596191,1970.44444444,24.0933333264,18.3577778074,12.6277777513,37.6144830068,100.922222222,16470.4583333,1.28041666663,2.00861109363,-97.112563416,18.282389801,3.0,Tropical and Subtropical Coniferous Forests,110811,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA BAJA CADUCIFOLIA,10882.0,Bosque de Encino,POINT (-97.112563416 18.282389801)
1542,1.0,0.0,0.0,0.0,239927,2061.39263916,2155.11111111,24.8270833492,16.3962963003,7.96527779875,32.3799833722,37.7013888889,18784.3680556,1.13648147853,2.19467593122,-98.974563416,20.144389801,13.0,Deserts and Xeric Shrublands,99244,VEGETACIÓN SECUNDARIA ARBUSTIVA DE MATORRAL CRASICAULE,8684.0,Agricultura de Temporal,POINT (-98.974563416 20.144389801)
1543,1.0,1.0,1.0,1.0,246590,1198.58057454,1929.66666667,25.5259258791,18.1569444471,10.791898138,31.0035307407,64.0625,17755.8865741,1.2616666652,1.83819443181,-98.190563416,18.821389801,3.0,Tropical and Subtropical Coniferous Forests,94780,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,10545.0,Selva Baja Caducifolia,POINT (-98.190563416 18.821389801)
1544,1.0,0.0,0.0,0.0,240428,948.591069336,2530.22222222,20.8511574312,13.4421296208,6.03356480985,90.9028822581,53.2893518519,18116.9675926,1.0078703757,2.33726851753,-98.484563416,20.046389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.484563416 20.046389801)
1545,0.0,0.0,0.0,0.0,237466,12504.0609766,688.0,25.6451389216,20.6842592469,15.7238426164,36.6828004519,176.761574074,17787.162037,1.97747685015,1.39398148021,-98.288563416,20.634389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105781,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8669.0,Agricultura de Temporal,POINT (-98.288563416 20.634389801)
1546,1.0,0.0,0.0,0.0,237966,1311.17087402,143.444444444,28.6682870035,23.7203703854,18.7773148108,938.67975129,111.606481481,16864.8425926,2.4354166739,2.12708333245,-97.406563416,20.536389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42104,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.406563416 20.536389801)
1547,1.0,0.0,0.0,0.0,235312,1318.03379395,133.555555556,29.1636573827,23.637499977,18.11226847,45.0617508888,114.724537037,17228.4467593,2.4118055555,1.92569443446,-97.700563416,21.075389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106679,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA SUBPERENNIFOLIA,8310.0,Selva Alta Perennifolia,POINT (-97.70056341599999 21.075389801)
1548,1.0,0.0,0.0,0.0,236021,8469.51158203,340.777777778,27.8884258712,22.390046314,16.8874999726,47.2666081746,149.020833333,17548.474537,2.24960648186,1.42824073853,-98.043563416,20.928389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105786,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8423.0,Agricultura de Temporal,POINT (-98.043563416 20.928389801)
1549,0.0,0.0,0.0,0.0,240675,4748.16489258,2772.88888889,19.2050925604,12.3469907575,5.49282406491,22.368735128,64.8935185185,18022.5509259,0.921828705955,2.52175925562,-98.435563416,19.997389801,3.0,Tropical and Subtropical Coniferous Forests,7052,BOSQUE DE PINO,9422.0,Bosque de Pino,POINT (-98.43556341599999 19.997389801)
1550,1.0,1.0,1.0,0.0,248217,3177.65578613,1877.33333333,25.3800926253,18.2122685137,11.0453703933,186.251813889,44.4189814815,16983.2337963,1.31289351801,1.84513887349,-97.553563416,18.527389801,13.0,Deserts and Xeric Shrublands,60013,AGRICULTURA DE RIEGO ANUAL,10752.0,Agricultura de Riego,POINT (-97.553563416 18.527389801)
1551,1.0,1.0,1.0,1.0,243185,1200.0,19.4444444444,31.6285712651,25.1552380789,18.6776190258,59.079985823,92.1452380952,16418.6119048,2.55871427967,3.36761902627,-96.3776784894,19.5072774127,2.0,Tropical and Subtropical Dry Broadleaf Forests,64313,AGRICULTURA DE RIEGO SEMIPERMANENTE,9836.0,Vegetacion de Dunas Costeras,POINT (-96.3776784894 19.5072774127)
1552,1.0,0.0,0.0,0.0,235543,1176.56854004,132.333333333,29.5627778371,23.7300000403,17.8958333201,28.2591959635,112.663888889,17456.4416667,2.39888889392,1.53555553953,-97.945563416,21.026389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82949,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.945563416 21.026389801)
1553,1.0,0.0,0.0,0.0,241447,1748.73184082,591.833333333,26.1453703598,21.9414351847,17.7326388756,139.569112142,149.298611111,16247.4398148,2.1468981452,2.26898148297,-96.769563416,19.850389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41889,PASTIZAL CULTIVADO,9433.0,Agricultura de Temporal,POINT (-96.769563416 19.850389801)
1554,0.0,0.0,0.0,0.0,236762,1715.42802734,96.5555555556,29.4988426058,23.9067129559,18.3143518037,66.9579891099,99.2199074074,17144.4560185,2.44729167775,1.82337962036,-97.651563416,20.781389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84686,AGRICULTURA DE TEMPORAL PERMANENTE,8423.0,Agricultura de Temporal,POINT (-97.651563416 20.781389801)
1555,1.0,1.0,0.0,0.0,238946,7300.91427734,1650.88888889,26.3312500406,18.4379629449,10.5476851993,36.6900552379,63.3888888889,18711.0,1.38349536806,1.81458332693,-98.631563416,20.340389801,13.0,Deserts and Xeric Shrublands,60356,AGRICULTURA DE RIEGO ANUAL,8878.0,Matorral Crasicaule,POINT (-98.63156341600001 20.340389801)
1556,1.0,0.0,0.0,0.0,247128,2903.27139648,121.888888889,30.9451389887,25.244444516,19.5442128071,44.2703517808,122.768518519,15996.7106481,2.43398148318,2.15717593884,-96.475563416,18.723389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-96.475563416 18.723389801)
1557,1.0,0.0,0.0,0.0,234398,1195.71688477,36.1111111111,28.8861111314,23.8407407425,18.8020832517,20.8888576825,112.479166667,17188.0069444,2.49895833129,2.5930555667,-97.553563416,21.271389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106727,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA SUBPERENNIFOLIA,7291.0,Pastizal Cultivado,POINT (-97.553563416 21.271389801)
1558,1.0,1.0,1.0,1.0,244899,1802.20798828,1121.33333333,25.9787037064,19.9921296482,14.0037037178,206.691119724,132.689814815,15995.6087963,1.7492823965,1.65995371204,-96.916563416,19.164389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,85388,AGRICULTURA DE TEMPORAL SEMIPERMANENTE Y PERMANENTE,8684.0,Agricultura de Temporal,POINT (-96.916563416 19.164389801)
1559,0.0,0.0,0.0,0.0,253492,1545.79532715,1952.55555556,26.6899999989,19.6338888778,12.5841666566,20.0948661423,60.8972222222,17400.1111111,1.24730555432,2.05499998265,-97.896563416,17.645389801,3.0,Tropical and Subtropical Coniferous Forests,47118,PASTIZAL INDUCIDO,11156.0,Agricultura de Temporal,POINT (-97.89656341600001 17.645389801)
1560,1.0,0.0,0.0,0.0,239474,1455.65582031,103.888888889,28.9351851719,24.0384259047,19.1414351684,22.8547353215,144.328703704,16747.837963,2.45939814741,2.21365739764,-97.161563416,20.242389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,82854,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,8875.0,Pastizal Cultivado,POINT (-97.16156341600001 20.242389801)
1561,1.0,0.0,0.0,0.0,240672,1610.31921875,2624.44444444,21.6407407434,13.7069444391,5.77083333664,32.3921132882,53.2708333333,18231.7083333,0.950949065663,2.48495372799,-98.582563416,19.997389801,13.0,Deserts and Xeric Shrublands,71450,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.582563416 19.997389801)
1562,1.0,1.0,1.0,1.0,236980,1292.44130371,1772.44444444,25.5356481649,18.3870370189,11.2421296371,30.6647957166,77.0532407407,18681.7546296,1.3114120349,1.97731479423,-98.827563416,20.732389801,3.0,Tropical and Subtropical Coniferous Forests,50671,PASTIZAL INDUCIDO,8583.0,Bosque de Encino,POINT (-98.827563416 20.732389801)
1563,1.0,0.0,0.0,0.0,247366,2840.16866211,1908.0,24.9062500044,17.6060185278,10.3108796113,23.8589779006,44.8472222222,17282.599537,1.27337962292,1.83194442894,-97.749563416,18.674389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,10635.0,Agricultura de Riego,POINT (-97.749563416 18.674389801)
1564,1.0,0.0,0.0,0.0,236517,1562.36386719,83.0,29.8011574657,24.0824074966,18.3629630583,75.8895554013,98.337962963,17208.8726852,2.45944444476,1.77592592355,-97.700563416,20.830389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42163,PASTIZAL CULTIVADO,8423.0,Agricultura de Temporal,POINT (-97.70056341599999 20.830389801)
1565,1.0,0.0,0.0,0.0,253777,2193.4957959,2395.88888889,21.6344444434,14.8544444429,8.08166667091,7.1590464592,56.0527777778,16971.2638889,1.06036111249,2.4300000045,-97.504563416,17.596389801,3.0,Tropical and Subtropical Coniferous Forests,47117,PASTIZAL INDUCIDO,11344.0,Bosque de Encino,POINT (-97.504563416 17.596389801)
1566,1.0,0.0,0.0,0.0,251546,2451.9624707,1138.55555556,29.0523147671,21.8432870596,14.6319444511,20.1535525322,252.560185185,16026.4930556,1.73402777618,1.98495369129,-96.671563416,17.988389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,6278,BOSQUE MESÓFILO DE MONTAÑA,11134.0,Bosque Mesofilo de Montana,POINT (-96.671563416 17.988389801)
1567,1.0,0.0,0.0,0.0,246843,4028.12933594,2146.22222222,23.7486110572,16.5599536675,9.37037037479,16.9448336098,56.6782407407,17559.900463,1.16055555614,1.97199072082,-97.994563416,18.772389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,88916,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE TÁSCATE,10592.0,Selva Baja Caducifolia,POINT (-97.99456341600001 18.772389801)
1568,0.0,0.0,0.0,0.0,243158,1660.09481445,2699.55555556,19.1134259259,12.2222222244,5.33449074792,87.4082727962,51.9861111111,17463.2314815,0.970046296164,2.23634257995,-97.700563416,19.507389801,13.0,Deserts and Xeric Shrublands,90128,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE PINO,8684.0,Agricultura de Temporal,POINT (-97.70056341599999 19.507389801)
1569,1.0,0.0,0.0,0.0,247393,1361.66708496,101.444444444,31.0280089555,25.3597222522,19.689120562,17.8123440345,116.608796296,15947.1782407,2.44807869362,2.18333334807,-96.426563416,18.674389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-96.42656341599999 18.674389801)
1570,0.0,0.0,0.0,0.0,233963,10077.688101,2.375,27.8923077155,23.6801280425,19.4717949048,10.5673524737,118.548076923,17625.4871795,2.52221153944,2.98717949406,-97.4115909803,21.3726158808,14.0,Mangroves,42560,PASTIZAL CULTIVADO,7812.0,Pastizal Cultivado,POINT (-97.41159098030001 21.3726158808)
1571,1.0,0.0,0.0,0.0,239455,1139.78284505,1436.0,23.777777791,17.8548610895,11.9314815027,157.344420963,171.550925926,17689.625,1.55921296058,1.57546296605,-98.092563416,20.242389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,6415,BOSQUE MESÓFILO DE MONTAÑA,9028.0,Agricultura de Temporal,POINT (-98.092563416 20.242389801)
1572,0.0,0.0,0.0,0.0,238980,1594.0835498,22.1111111111,28.7664351243,24.2793980219,19.7914350474,17.8161814213,149.893518519,16704.7731481,2.5354398191,2.95740740277,-96.965563416,20.340389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42042,PASTIZAL CULTIVADO,8875.0,Pastizal Cultivado,POINT (-96.96556341599999 20.340389801)
1573,1.0,0.0,0.0,0.0,248773,5911.66323242,1180.11111111,31.5883333365,23.8858333588,16.1755555471,8.90971557299,57.0527777778,17880.525,1.68397222426,1.5927777701,-98.435563416,18.429389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107798,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.43556341599999 18.429389801)
1574,1.0,0.0,0.0,0.0,249382,1866.96412598,1342.33333333,31.1604166031,23.5365740414,15.9155092747,4.75178305308,66.3865740741,17863.3055556,1.62016203668,1.62268518187,-98.484563416,18.331389801,3.0,Tropical and Subtropical Coniferous Forests,11076,BOSQUE DE ENCINO,10536.0,Selva Baja Caducifolia,POINT (-98.484563416 18.331389801)
1575,0.0,0.0,0.0,0.0,251209,3634.8719873,1099.55555556,32.3222223388,24.7122221788,17.1044444535,5.74415938854,68.0888888889,17914.7,1.79113888774,1.56638887657,-98.631563416,18.037389801,3.0,Tropical and Subtropical Coniferous Forests,107589,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10536.0,Selva Baja Caducifolia,POINT (-98.63156341600001 18.037389801)
1576,0.0,0.0,0.0,0.0,233753,6884.66763672,0.555555555556,27.820416681,23.7833332062,19.7470832229,6.23982351542,113.5875,17464.6083333,2.51654165983,2.94333333075,-97.504563416,21.418389801,14.0,Mangroves,87982,MANGLAR,8049.0,Manglar,POINT (-97.504563416 21.418389801)
1577,1.0,0.0,0.0,0.0,242185,1320.87649414,2312.11111111,18.3993055776,13.4173610961,8.43217593763,39.874638176,103.106481481,16607.0856481,1.17409722286,1.97893515726,-97.014563416,19.703389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,7003,BOSQUE DE PINO,9639.0,Pastizal Cultivado,POINT (-97.014563416 19.703389801)
1578,1.0,0.0,0.0,0.0,245640,1136.56854004,362.444444444,30.3962962627,24.3951388377,18.3960648731,77.0710104307,101.625,15832.8449074,2.27175922775,2.0645833032,-96.622563416,19.017389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,83182,AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE,10239.0,Selva Baja Caducifolia,POINT (-96.62256341600001 19.017389801)
1579,0.0,0.0,0.0,0.0,247091,2688.56186523,1608.0,27.8787037134,20.6673611579,13.4537036794,18.9297038449,63.6412037037,17802.4444444,1.42546296478,1.71111111757,-98.288563416,18.723389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,108060,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,10595.0,Pastizal Cultivado,POINT (-98.288563416 18.723389801)
1580,1.0,1.0,1.0,0.0,245387,649.705620117,1300.83333333,25.1500000071,19.0335648413,12.9187499991,230.652006573,148.780092593,15973.2037037,1.6186111092,1.65532408075,-96.965563416,19.066389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,11238,BOSQUE DE ENCINO,8684.0,Agricultura de Temporal,POINT (-96.96556341599999 19.066389801)
1581,1.0,1.0,1.0,1.0,242676,2217.75679199,2725.55555556,17.054166717,11.3513888624,5.64527777632,102.456515185,94.4583333333,16960.6333333,0.967277778685,2.23111110098,-97.112563416,19.605389801,3.0,Tropical and Subtropical Coniferous Forests,6984,BOSQUE DE PINO,9765.0,Bosque de Pino,POINT (-97.112563416 19.605389801)
1582,1.0,1.0,1.0,1.0,245836,2475.47453613,1812.44444444,26.3363426571,19.6578703412,12.9807870234,137.224805302,82.6180555556,18177.7037037,1.36891203732,1.75347221615,-99.023563416,18.968389801,3.0,Tropical and Subtropical Coniferous Forests,92135,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE PINO-ENCINO,10401.0,Bosque de Pino,POINT (-99.023563416 18.968389801)
1583,1.0,1.0,1.0,1.0,236036,9088.55522228,6.0,28.6494792998,24.0578126212,19.4578124359,73.084593993,106.182291667,17321.6927083,2.546145839,2.9497395847,-97.3108833494,20.9267280348,14.0,Mangroves,117131,TULAR,8448.0,Vegetacion Acuatica,POINT (-97.3108833494 20.9267280348)
1584,1.0,0.0,0.0,0.0,237250,4967.80348633,30.3333333333,28.8655091348,24.1708333934,19.4835648691,52.7974643177,106.854166667,16963.1319444,2.52750000689,2.78240740244,-97.259563416,20.683389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42128,PASTIZAL CULTIVADO,8649.0,Agricultura de Humedad,POINT (-97.25956341600001 20.683389801)
1585,1.0,1.0,1.0,1.0,243400,3013.25054525,2592.55555556,21.2202777757,13.3455555333,5.46750003497,210.600350804,56.3361111111,17752.8222222,0.982916668389,2.22416666084,-97.945563416,19.458389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,9906.0,Pastizal Cultivado,POINT (-97.945563416 19.458389801)
1586,1.0,0.0,0.0,0.0,244906,2375.16188965,273.444444444,30.7421295864,24.640277761,18.5388890152,14.7575403187,90.9421296296,16024.0185185,2.34532409244,2.31388887597,-96.573563416,19.164389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,111021,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA BAJA CADUCIFOLIA,10131.0,Selva Baja Caducifolia,POINT (-96.573563416 19.164389801)
1587,1.0,0.0,0.0,0.0,247146,801.093346229,23.75,29.8583333691,25.4630207618,21.0661457578,14.8781749781,144.661458333,16399.2395833,2.57635417829,3.83541662246,-95.5950767857,18.7112864049,1.0,Tropical and Subtropical Moist Broadleaf Forests,117354,VEGETACIÓN DE DUNAS COSTERAS,10015.0,Pastizal Cultivado,POINT (-95.5950767857 18.7112864049)
1588,1.0,1.0,1.0,1.0,241403,3582.61962891,2309.83333333,24.3976850156,15.342129725,6.28888886394,572.411560694,43.4305555556,18530.5185185,1.06747685055,2.24745370613,-98.925563416,19.850389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.925563416 19.850389801)
1589,1.0,1.0,1.0,1.0,252959,1190.31919759,2347.22222222,19.1782407606,14.0891203682,9.00208334901,12.7395866182,84.9675925926,16464.8425926,1.0939120355,2.46134259276,-96.818563416,17.743389801,3.0,Tropical and Subtropical Coniferous Forests,99031,VEGETACIÓN SECUNDARIA ARBÓREA DE BOSQUE DE ENCINO-PINO,11244.0,Bosque de Encino,POINT (-96.818563416 17.743389801)
1590,1.0,0.0,0.0,0.0,242657,2681.45799316,2965.55555556,17.556944474,11.3138888865,5.0715277711,86.7794352108,75.1921296296,17617.8055556,0.838217594143,2.63125000232,-98.043563416,19.605389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,9416.0,Bosque de Pino,POINT (-98.043563416 19.605389801)
1591,1.0,0.0,0.0,0.0,248245,9584.51466797,27.8888888889,31.0439813137,25.659953815,20.2557869355,17.9943454001,118.578703704,15961.650463,2.51402770976,2.52152777932,-96.181563416,18.527389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,40453,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-96.181563416 18.527389801)
1592,0.0,0.0,0.0,0.0,247655,1470.42724121,2416.44444444,16.720601828,11.2812500221,5.84212962014,108.413078864,84.6666666667,16512.3217593,1.06120370108,2.11851850207,-97.161563416,18.625389801,3.0,Tropical and Subtropical Coniferous Forests,69826,AGRICULTURA DE TEMPORAL ANUAL,10516.0,Bosque de Pino,POINT (-97.16156341600001 18.625389801)
1593,1.0,0.0,0.0,0.0,242412,1585.88913574,3178.33333333,15.806944455,10.0472222156,4.29083333347,17.7879446348,86.1722222222,17510.525,0.756972222196,2.90472222633,-98.043563416,19.654389801,3.0,Tropical and Subtropical Coniferous Forests,7018,BOSQUE DE PINO,9416.0,Bosque de Pino,POINT (-98.043563416 19.654389801)
1594,1.0,0.0,0.0,0.0,245841,3774.11208089,2301.66666667,23.5365740635,16.0159722147,8.49027778815,275.888898214,81.1851851852,17785.087963,1.09067129316,2.10023146454,-98.778563416,18.968389801,3.0,Tropical and Subtropical Coniferous Forests,70456,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.778563416 18.968389801)
1595,1.0,1.0,1.0,0.0,252964,9092.84853516,1375.33333333,26.906712978,20.3333333157,13.7627314749,9.06869031323,218.717592593,15973.224537,1.57726851823,2.13541665535,-96.573563416,17.743389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106338,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,10560.0,Selva Alta Perennifolia,POINT (-96.573563416 17.743389801)
1596,1.0,1.0,1.0,1.0,244878,1957.42658691,2648.77777778,20.2661110878,12.6661111222,5.06916666163,66.1230855518,66.7972222222,17489.4861111,0.945277773837,2.33305556244,-97.945563416,19.164389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,10228.0,Bosque de Encino,POINT (-97.945563416 19.164389801)
1597,1.0,0.0,0.0,0.0,238465,5774.01800781,156.888888889,28.6770833554,23.4303240246,18.1854166455,74.973022143,120.993055556,17136.9143519,2.40069445002,1.71574074858,-97.602563416,20.438389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42091,PASTIZAL CULTIVADO,8684.0,Agricultura de Temporal,POINT (-97.602563416 20.438389801)
1598,1.0,0.0,0.0,0.0,247672,1339.14834473,64.7777777778,31.019444289,25.4921296084,19.9601850068,25.7229714923,114.303240741,15970.525463,2.47983792259,2.30115739256,-96.328563416,18.625389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-96.32856341599999 18.625389801)
1599,1.0,0.0,0.0,0.0,250013,1889.86149902,1885.33333333,25.1358796049,18.7456018726,12.3578703602,8.79827944438,50.1689814815,16771.4259259,1.29652777701,1.99768516725,-97.357563416,18.233389801,13.0,Deserts and Xeric Shrublands,25890,MATORRAL CRASICAULE,10962.0,Matorral Crasicaule,POINT (-97.357563416 18.233389801)
